,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
414,Nepal,NPL,2.9000000953674303,2.9000000953674303,2.9000000953674303,2.9000000953674303,2.9000000953674303,2.9000000953674303,13.0600004196167,2.9000000953674303,2.9000000953674303,2.9000000953674303
417,Netherlands,NLD,5.40999984741211,6.23000001907349,7.300000190734861,7.75,7.26999998092651,6.5100002288818395,5.25,3.9600000381469704,3.35999989509583,3.95000004768372
420,New Caledonia,NCL,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697
423,New Zealand,NZL,6.7600002288818395,7.389999866485599,6.42000007629395,6.130000114440921,5.900000095367429,5.51999998092651,5.23999977111816,4.5,4.42999982833862,4.98999977111816
426,Nicaragua,NIC,3.4000000953674303,5.73000001907349,5.449999809265139,5.610000133514401,5.400000095367429,4.19999980926514,3.4000000953674303,5.300000190734861,3.4000000953674303,3.4000000953674303
429,Niger,NER,0.219999998807907,3.7100000381469704,0.219999998807907,0.430000007152557,0.219999998807907,0.219999998807907,7.78999996185303,0.219999998807907,0.219999998807907,0.219999998807907
432,Nigeria,NGA,3.6900000572204603,3.3800001144409197,3.3800001144409197,5.34999990463257,5.05999994277954,8.02999973297119,9.14999961853027,3.3800001144409197,12.479999542236301,3.3800001144409197
435,North Macedonia,MKD,30.7900009155273,30.3299999237061,29.0200004577637,28.6200008392334,25.059999465942397,22.7299995422363,21.8199996948242,19.8700008392334,18.3899993896484,16.1800003051758
441,Norway,NOR,2.99000000953674,2.63000011444092,3.2300000190734903,3.24000000953674,4.0,3.91000008583069,3.6900000572204603,3.5399999618530296,3.39000010490417,4.13000011444092
444,Oman,OMN,7.099999904632571,7.099999904632571,7.099999904632571,7.099999904632571,7.099999904632571,13.6800003051758,7.099999904632571,7.099999904632571,7.099999904632571,9.68000030517578
447,Pakistan,PAK,0.6700000166893011,0.6700000166893011,3.42000007629395,2.00999999046326,6.110000133514401,0.6700000166893011,0.6700000166893011,4.550000190734861,6.2600002288818395,0.6700000166893011
450,Palau,PLW,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
453,Panama,PAN,4.46999979019165,4.6399998664856,4.80999994277954,5.639999866485599,5.34999990463257,5.900000095367429,6.94000005722046,6.75,7.9899997711181605,24.6700000762939
456,Papua New Guinea,PNG,1.4400000572204599,1.4400000572204599,1.4400000572204599,1.4400000572204599,1.4400000572204599,1.4400000572204599,1.4400000572204599,1.4400000572204599,1.4400000572204599,1.4400000572204599
459,Paraguay,PRY,6.360000133514401,5.42999982833862,4.949999809265139,6.7600002288818395,4.92999982833862,6.71000003814697,5.42000007629395,7.51999998092651,8.28999996185303,9.93000030517578
462,Peru,PER,3.8199999332427996,3.72000002861023,3.9600000381469704,3.41000008583069,3.3499999046325697,3.9800000190734903,3.91000008583069,3.8800001144409197,3.74000000953674,6.98000001907349
